month,Age_group,activity,land_use,tickbite_status
7,1,2,20,TRUE
4,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
9,1,2,20,TRUE
5,1,2,20,TRUE
11,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
2,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
10,1,2,20,TRUE
11,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
10,1,2,20,TRUE
10,1,2,20,TRUE
9,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
11,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
3,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
11,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
10,1,2,20,TRUE
10,1,2,20,TRUE
3,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
1,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
10,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
10,1,2,20,TRUE
11,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
10,1,2,20,TRUE
3,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
10,1,2,20,TRUE
3,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
10,1,2,20,TRUE
11,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
10,1,2,20,TRUE
9,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
10,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
10,1,2,20,TRUE
10,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
3,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
3,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
9,1,2,20,TRUE
1,1,2,20,TRUE
2,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
10,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
10,1,2,20,TRUE
3,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
1,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
3,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
10,1,2,20,TRUE
5,1,2,20,TRUE
9,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
10,1,2,20,TRUE
11,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
3,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
3,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,3,7,20,TRUE
6,3,7,20,TRUE
8,3,7,20,TRUE
7,3,7,20,TRUE
8,3,7,20,TRUE
10,3,7,20,TRUE
8,3,7,20,TRUE
4,3,7,20,TRUE
7,3,7,20,TRUE
4,3,7,20,TRUE
8,3,7,20,TRUE
6,3,7,20,TRUE
7,3,7,20,TRUE
4,3,7,20,TRUE
6,3,7,20,TRUE
7,3,7,20,TRUE
9,3,7,20,TRUE
1,3,7,20,TRUE
8,3,7,20,TRUE
8,3,7,20,TRUE
8,3,7,20,TRUE
5,3,7,20,TRUE
5,3,7,20,TRUE
6,3,7,20,TRUE
7,3,7,20,TRUE
7,2,7,20,TRUE
1,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
8,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
8,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
5,2,7,20,TRUE
5,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
4,2,7,20,TRUE
6,2,7,20,TRUE
5,2,7,20,TRUE
8,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
8,2,7,20,TRUE
8,2,7,20,TRUE
8,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
4,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
2,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
4,2,7,20,TRUE
6,2,7,20,TRUE
3,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
5,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
12,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
11,2,7,20,TRUE
5,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
9,2,7,20,TRUE
5,2,7,20,TRUE
11,2,7,20,TRUE
6,2,7,20,TRUE
4,2,7,20,TRUE
4,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
8,2,7,20,TRUE
4,2,7,20,TRUE
7,2,7,20,TRUE
9,2,7,20,TRUE
5,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
8,2,7,20,TRUE
8,2,7,20,TRUE
3,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
4,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
5,2,7,20,TRUE
8,2,7,20,TRUE
4,2,7,20,TRUE
4,2,7,20,TRUE
6,2,7,20,TRUE
8,2,7,20,TRUE
6,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
8,2,7,20,TRUE
9,2,7,20,TRUE
5,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
9,2,7,20,TRUE
5,2,7,20,TRUE
8,2,7,20,TRUE
5,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
8,2,7,20,TRUE
9,2,7,20,TRUE
10,2,7,20,TRUE
7,2,7,20,TRUE
8,2,7,20,TRUE
9,2,7,20,TRUE
11,2,7,20,TRUE
7,2,7,20,TRUE
9,2,7,20,TRUE
11,2,7,20,TRUE
4,2,7,20,TRUE
6,2,7,20,TRUE
9,2,7,20,TRUE
10,2,7,20,TRUE
8,2,7,20,TRUE
8,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
10,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
9,2,7,20,TRUE
9,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
4,2,7,20,TRUE
5,2,7,20,TRUE
7,2,7,20,TRUE
5,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
5,2,7,20,TRUE
7,2,7,20,TRUE
8,2,7,20,TRUE
4,2,7,20,TRUE
10,2,7,20,TRUE
7,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
8,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
3,2,7,20,TRUE
5,2,7,20,TRUE
6,2,7,20,TRUE
9,2,7,20,TRUE
5,2,7,20,TRUE
1,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
9,2,7,20,TRUE
5,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
8,2,7,20,TRUE
9,2,7,20,TRUE
7,2,7,20,TRUE
6,2,7,20,TRUE
7,2,7,20,TRUE
8,2,7,20,TRUE
5,2,7,20,TRUE
7,2,7,20,TRUE
7,2,7,20,TRUE
